srch_id,item_id,item_title,item_add1,item_add2
5171,713581606,The Livery,217 E Washington St,"Lewisburg, WV 24901"
5172,713589416,Still Stillwells Ice Cream Hampton Inc,356  Lafayette Rd,"Hampton, NH 03842"
5173,713589431,Caffe Kilim,163  Islington St,"Portsmouth, NH 03801"
5174,713596899,Green Leaf Juice,810 NW 12th Ave,"Portland, OR 97209"
5175,713604660,Andy's Frozen Custard Llc,338 N Boonville Ave,"Springfield, MO 65806"
5176,713604686,Main Street Alley,113 W Main St,"Branson, MO 65616"
5177,713605674,A Fresh Start,120  Main St,"Kalispell, MT 59901"
5178,713605676,The Catered Table,205  Main St,"Stevensville, MT 59870"
5179,713605703,Investments So,"202  2nd Ave S, Ste 102","Great Falls, MT 59405"
5180,713609838,Kimo's Sushi and Sea Food Market,110 N Ridgewood Dr,"Sebring, FL 33870"
5181,713610449,Seafood Express,4269 NW 12th St,"Fort Lauderdale, FL 33313"
5182,713611964,La Sea Food Llc,2298  Cascade Rd SW,"Atlanta, GA 30311"
5183,713613847,Oc Cafe,401  Atlantic Ave,"Ocean City, MD 21842"
5184,713658031,Cafe' In The Garden,110 W Main St,"Brenham, TX 77833"
5185,713661474,Crazy Crust,121  Mcleod St,"Big Timber, MT 59011"
5186,713662381,Hannah & Harry's,115 S Whittaker St,"New Buffalo, MI 49117"
5187,713664450,China Kitchen II,896 SW Saint Lucie West Blvd,"Port Saint Lucie, FL 34986"
5188,713680372,Cool Runnings Grill LLC,104  Union St,"Nevada City, CA 95959"
5189,713711974,Corner Cantina Inc,228 S State St,"Marengo, IL 60152"
5190,713712420,Calvert Hotel,216  7th Ave S,"Lewistown, MT 59457"
5191,713735748,Subway,418  Us Highway 80  E,"Pooler, GA"
5192,713751964,Lexie's Joint,212  Islington St,"Portsmouth, NH 03801"
5193,713765452,Gus Jr Restaurant,23750  Alessandro Blvd,"Moreno Valley, CA 92553"
5194,713780860,Chevys Fresh Mex,940  Hemsath Rd,"Saint Charles, MO 63303"
5195,713783241,Treasure Mtn Casino Restaurant & Lounge,1111 W 9th St,"Libby, MT 59923"
5196,713783638,Country Kettle Inc,140 W Main St,"Beulah, ND 58523"
5197,713785176,Aa Wok Zone Chinese Restaurant,1683 N Van Buren St,"Milwaukee, WI 53202"
5198,713787323,Bonilla's Tacos,200  Lincolnway  W,"Ligonier, IN 46767"
5199,713799604,Captain D's Seafood Restaurants,1053  By Pass 123,"Seneca, SC 29678"
5200,713800628,Andy's Cheesesteak & Cheeseburgers,7435  Clinton Rd,"Stedman, NC 28391"
5201,713800816,Cottage Express,"7209 E W T Harris Blvd, Ste F","Charlotte, NC 28227"
5202,713803059,Three Li'l Pigs Barbeque,120  Kingston Dr,"Daleville, VA 24083"
5203,713806574,Hooked Seafood And Martini Bar,18585  Coastal Hwy,"Rehoboth Beach, DE 19971"
5204,713811131,Meals On Wheels,"80  Belden Rd, Ste 13","Rutland, VT 05701"
5205,713811140,Tim's Place,51 S Main St,"Saint Albans, VT 05478"
5206,713811299,Dimillo's On The Water,25  Long Wharf,"Portland, ME 04101"
5207,713838597,Sparrows Restaurant,113  Lower Mill Bay Rd,"Kodiak, AK 99615"
5208,713842477,Browlims Noble Romans Pizza,124 W Main St,"Rexburg, ID 83440"
5209,713842631,Early Risers,1356  South St,"Wheatland, WY 82201"
5210,713843114,South Philly Cheese Steaks,1400 E Hampden Ave,"Englewood, CO 80113"
5211,713847650,Fusion Grille,825  Great Northern Blvd,"Helena, MT 59601"
5212,713849879,The Cottage Cafe,278 S Main St,"Minster, OH 45865"
5213,713856216,Island Seafood,5414 E Oak Island Dr,"Oak Island, NC 28465"
5214,713867720,Abby's Home Cooking,3075 N Church Rd,"Wasilla, AK 99654"
5215,713878535,Fatty's Pizza,230 N Main St,"Mountain Home, ID 83647"
5216,713889162,All Nations Worship Center,1200 E Union Ave,"Litchfield, IL 62056"
5217,713898576,Da Little Cafe,2406  Mclaurin St,"Waveland, MS 39576"
5218,713901412,China Dragon,116 N Alston St,"Foley, AL 36535"
5219,713921599,Embassy Suites Williamsburg,3006 Mooretown Road,"Williamsburg, VA 23185"
5220,713924506,1 Stop Cafe,1435 E Main St,"Columbus, OH 43205"
5221,713927560,Hood Wingz,"3101  Penland Pkwy, Ste J6","Anchorage, AK 99508"
5222,713935935,Papa D's Pizzeria,52  Merchants Row,"Middlebury, VT 05753"
5223,713938172,Sonic Drive-In,500 NW Oak Tree Ln,"Redmond, OR 97756"
5224,713947884,Subway,738  9th St W,"Columbia Falls, MT"
5225,713947895,Big Creek Coffee Roasters,301 W Main St,"Hamilton, MT 59840"
5226,713947907,The Chicken House LLC,502  Main St,"Deer Lodge, MT 59722"
5227,713950426,El Paso Mexican Restaurant,516  Market St,"Falmouth, KY 41040"
5228,713951214,Skillet's Homestyle Cooking,5751  Old Hickory Blvd,"Hermitage, TN 37076"
5229,713953467,Country Chicken & Fish,450 N Main St,"Crestview, FL 32536"
5230,713954523,Carlos Cafe Cuban Restaurant,"1135  Stonecrest Blvd, Ste 101","Fort Mill, SC 29708"
5231,713960999,Wendy's,300O N Broadway St,"Knoxville, TN 37917"
5232,713961058,Wendy's,Oneonta 6281 State Highway 2,"Oneonta, NY 13820"
5233,713961100,Wendy's,Magee 1640 Simpson Highway 4,"Magee, MS"
5234,713961321,Wendy's Old Fashioned Hamburgers,6390 S State Road 53,"Madison, FL 32340"
5235,713969367,Alvarado Fish and Steak House,481  Alvarado St,"Monterey, CA 93940"
5236,713969946,Que Pasa Mexican Cafe,1009  Monterey St,"San Luis Obispo, CA 93401"
5237,713975622,Smoky Mountain Pizza & Pasta,127 E State St,"Eagle, ID 83616"
5238,713975753,The Shop Bar,3390 S Yellowstone Hwy,"Idaho Falls, ID 83402"
5239,713976022,A H Chihuahua Restaurant,235 N 1st St,"Montrose, CO 81401"
5240,713979254,Xchan Thai House,113 N State St,"Decatur, TX 76234"
5241,713986412,Kay -N- Jo's,109 S Taylor St,"Marengo, IL 60152"
5242,713991368,Hom Wood Fired Grill,17800 W Bluemound Rd,"Brookfield, WI 53045"
5243,713995217,1 Kitchen,3975  Cascades Blvd,"Kent, OH 44240"
5244,713998653,V C And Grill Family Restaurant,223 W Main St,"Gallatin, TN 37066"
5245,713998905,Taco Del Mar,1549 S Highway 21 Byp,"Monroeville, AL 36460"
5246,713999601,North Birmingham Seafood,2900  27th St N,"Birmingham, AL 35207"
5247,714002128,Casa Luna Cantina,105  Carillon Market St,"Panama City Beach, FL 32413"
5248,714004695,Carrabba's Italian Grill,200 Graces Way,"Columbia, SC 29229"
5249,714005925,100 Main Beef & Barbecue,100 N Main St,"Monroe, NC 28112"
5250,714006798,1 China Buffet Inc,1220 E Dixie Dr,"Asheboro, NC 27203"
5251,714018788,Good Food Drive Through,1101  Business Route 4,"Center Rutland, VT 05736"
5252,714019095,Perkins Country Deli,20  Valley St,"Springfield, VT 05156"
5253,714030448,Jitterz Espresso,167 W Miles Ave,"Hayden, ID 83835"
5254,714030520,Gertie's Brick Oven Cookery,424  Oneida St,"Rupert, ID 83350"
5255,714036884,Subway,312 E Third St,"Forest, MS"
5256,714042851,Dickey's Barbecue Pit,23  Bangor St,"Augusta, ME 04330"
5257,714057605,Pete's Tako House,502  Brooklyn Ave,"San Antonio, TX 78215"
5258,714067349,Clarion Collection,Ne 5th & Mission,"Carmel By The Sea, CA 93921"
5259,714071341,Amici Italian Bar & Grill LLC,79-7384  Mamalahoa Hwy,"Kealakekua, HI 96750"
5260,714080405,Barbara Fairchild Diner,211 S 3rd St,"Branson, MO 65616"
5261,714081103,Salem Mamma Antonias Inc,114 W Main St,"Salem, IL 62881"
5262,714082912,Solid Ground Cafe,123  2nd St SE,"Rugby, ND 58368"
5263,714090900,Pannamore,1905  Municipal Ln,"Melbourne, FL 32901"
5264,714091796,Umi Restaurant Inc,633 N Main St,"Hendersonville, NC 28792"
5265,714096909,La Bella Pizza & Restaurant,350 Fairview Ave,"Hudson, NY 12534"
5266,714109404,Jamison's,900 NW 11th Ave,"Portland, OR 97209"
5267,714119403,Tacos Durango,501 N 16th St,"Payette, ID 83661"
5268,714119479,Playa Azul,502  Scott Ave,"Rupert, ID 83350"
5269,714123182,D Wok Chinese Food,3107  Blalock Rd,"Houston, TX 77080"
5270,714130581,Silver Spatula LLC,302 E 1st St,"Ogallala, NE 69153"
5271,714134376,/1 Oriental Buffet,1229  Sandy Hollow Rd,"Rockford, IL 61109"
5272,714136569,Ricci Ardi's On Main,101  Main St,"Polson, MT 59860"
5273,714138733,Red Cedar Wine Bar & Grille,1705  Plaza Dr,"Menomonie, WI 54751"
5274,714150078,Tullys,102 N Water Ave,"Gallatin, TN 37066"
5275,714155578,Moe's Southwest Grill,1016 N Westover Blvd,"Albany, GA 31707"
5276,714155629,Shake And Bake,571 W Walnut St,"Jesup, GA 31545"
5277,714157157,The Hungry Drover,2601  Tigerville Rd,"Travelers Rest, SC 29690"
5278,714157158,North West Grill,13045  Old White Horse Rd,"Travelers Rest, SC 29690"
5279,714166329,Five Guys Burgers and Fries,"2090  Lincoln Hwy E, Ste 7","Lancaster, PA 17602"
5280,714175921,Grand Buffet,1303  Williston Rd,"South Burlington, VT 05403"
5281,714176364,Applebee's,6  Crudale Dr,"West Warwick, RI 02893"
5282,714176771,Kareem Restaurant,99  Common St,"Watertown, MA 02472"
5283,714176896,Wendy's Old Fashioned Hamburgers,69  Long Pond Rd,"Plymouth, MA 02360"
5284,714182702,Acalas Tortas,4817  Evergreen Way,"Everett, WA 98203"
5285,714188831,1015 Grill,230 W College St,"Stephenville, TX 76401"
5286,714192356,Panini's Pizzeria,102 N Central Ave,"Sidney, MT 59270"
5287,714195964,Hurricane Wings And Things,212 N 4th St,"Memphis, TN 38105"
5288,714197220,McDonald's,2675  Roosevelt Blvd,"Clearwater, FL 33760"
5289,714205466,D Squared Java,155  Water St,"Exeter, NH 03833"
5290,714216454,Stevie's,605 N Washington St,"Junction City, KS 66441"
5291,714219117,Firehouse Subs,1707 N Morton St,"Franklin, IN 46131"
5292,714224130,Wild Ginger Asian Fusion Inc,45  Main St,"Cortland, NY 13045"
5293,714241925,Garden of Eat-In,5 N Central Ave,"Cut Bank, MT 59427"
5294,714243478,Crust 54,54 E 8th St,"Holland, MI 49423"
5295,714243841,Jc's Pizza,1520  5th St,"Bedford, IN 47421"
5296,714243842,Stone Cutters Cafe & Roastery,919  15th St,"Bedford, IN 47421"
5297,714245655,Lombardo's Restaurant,5388 S Us Highway 41,"Dunnellon, FL 34432"
5298,714248926,Twenty-Eight South,28 S Potomac St,"Hagerstown, MD 21740"
5299,714250998,China Garden,680  Boswell Ave,"Norwich, CT 06360"
5300,714264274,Denny's,1827  Broadway St N,"Menomonie, WI 54751"
5301,714273585,Hometown Pizza,90  Burlington Ave,"Bristol, CT 06010"
5302,714273617,Sunny Side Diner,241  Main St,"Bennington, VT 05201"
5303,714280591,Mama Thai Express,6661  Stanford Ranch Rd,"Rocklin, CA 95677"
5304,714282560,Bullpen Deli,1163  San Carlos Ave,"San Carlos, CA 94070"
5305,714284847,Denny's,450  Fremont St,"Las Vegas, NV"
5306,714287279,Restaurant Office,1488  Maze Cir,"Dammeron Valley, UT 84783"
5307,714288025,The Ranch,855  Pocatello Ave,"American Falls, ID 83211"
5308,714302407,Lucky Ducks,307 N 3rd St,"Bismarck, ND 58501"
5309,714309048,El Agave Mexican Grill,650  Park Plaza Dr,"New Albany, MS 38652"
5310,714312480,Lupes Taco LLC,1514  Broadway,"Fort Myers, FL 33901"
5311,714318559,Village Pizza,1805  East Side Hwy,"Crimora, VA 24431"
5312,714339319,Domino's Pizza,109 S Main St,"Butler, PA"
5313,714343472,Saucy Pizzeria,108 W Standley St,"Ukiah, CA 95482"
5314,714354244,Stop Light Pizza,124 S 7th St,"Thermopolis, WY 82443"
5315,714354398,Menudos Burritos,110 N Townsend Ave,"Montrose, CO 81401"
5316,714362057,Wendy's,1700  Highway 165  S,"Monroe, LA 71202"
5317,714364748,Saw Mill BBQ,612 S Main St,"Joplin, MO 64801"
5318,714377879,Chocolate Cafe Sweet Matthews,126 N Whittaker St,"New Buffalo, MI 49117"
5319,714382309,101 Beer Kitchen,7509  Sawmill Rd,"Dublin, OH 43016"
5320,714384465,Dale's Steak House,1200  Highway 70  E,"Dickson, TN 37055"
5321,714400168,Redd's Smokehouse,109 N Hanover St,"Hummelstown, PA 17036"
5322,714404472,Pete's Pizza & More,107  Harding Hwy,"Elmer, NJ 08318"
5323,714405949,Nutrition Possible,80  Sunapee St,"Newport, NH 03773"
5324,714420243,A Que Tacos,2012  Main St,"Ferndale, WA 98248"
5325,714433638,Darrell's Diner,7578 SE Maricamp Rd,"Ocala, FL 34472"
5326,714434207,Burrito Bros LLC,9920  Highway A1a Alt,"Palm Beach Gardens, FL 33410"
5327,714435342,Tijuana Flats,2025  Riverside Ave,"Jacksonville, FL 32204"
5328,714441466,A Taste of Europe,1295  Williston Rd,"South Burlington, VT 05403"
5329,714442029,Vivald Pizzeria,"33  Park Plz, Ste A","Lee, MA 01238"
5330,714445861,Local Flavor,616 N 161st St,"Seattle, WA 98133"
5331,714455526,Harvest Moon Cafe,120 W Main St,"Jerome, ID 83338"
5332,714461630,King Snappers Fish & Chicken,3621  Page Blvd,"Saint Louis, MO 63113"
5333,714475436,Blue Water Bay,131  Crystal Cove Dr,"Palatka, FL 32177"
5334,714482224,Lenny's Yum,9002  Lanham Severn Rd,"Lanham, MD 20706"
5335,714497681,New York Chinese Restaurant,655 S Green Valley Pkwy,"Henderson, NV 89052"
5336,714497849,El Rigobertos Taco Shop,166  Central Park Sq,"Los Alamos, NM 87544"
5337,714498696,Forever Friends,632  5th St,"Rupert, ID 83350"
5338,714499870,100 Regias,3224 E 14th St,"Brownsville, TX 78521"
5339,714504614,Pop's Fish and Chicken,3354 S Jefferson Ave,"Saint Louis, MO 63118"
5340,714506187,Gator Shack Llc,512 N Front St,"Townsend, MT 59644"
5341,714509575,Uptown Bistro,348 W Nepessing St,"Lapeer, MI 48446"
5342,714510613,Mels Diner,6922  Mccartney Rd,"Lowellville, OH 44436"
5343,714510995,Maury's On Main,138 S Main St,"Marion, OH 43302"
5344,714511537,China Kitchen 2,2106  Raymond Rd,"Jackson, MS 39212"
5345,714512208,Antico Pizza Bakery,115  16th Ave S,"Nashville, TN 37203"
5346,714512889,Human Services Congregate Dining,1081 N Paul Dr,"Inverness, FL 34453"
5347,714513955,Wandas Cafe Atrium,111 W Madison St,"Tallahassee, FL 32399"
5348,714514086,High Tide Burito Co,1538  Hendricks Ave,"Jacksonville, FL 32207"
5349,714517018,Faircloth seafood,15931  Nc Highway 210,"Rocky Point, NC 28457"
5350,714525222,Shake Shack,986  Chapel St,"New Haven, CT 06510"
5351,714530632,oip mount union 542 8708,"Mount Union, PA 17066",
5352,714546739,Holsomback's Lunch Room,101 S Maple St,"Somerset, KY 42501"
5353,714557193,Cupcake Cafe Rochester,16 N Main St,"Rochester, NH 03867"
5354,714557214,Bantam Grille,1  Jaffrey Rd,"Peterborough, NH 03458"
5355,714557927,Starving Artist Cafe,40  Main St,"Lee, MA 01238"
5356,714563538,Wok Box,7180 NE Cornell Rd,"Hillsboro, OR 97124"
5357,714566438,Siam Cafe,228  Main St,"Lander, WY 82520"
5358,714567771,Tortilleria Bustos,1201 N 25th St,"Waco, TX 76707"
5359,714577181,The Back Porch,100  Wood Row,"Spartanburg, SC 29306"
5360,714583146,Mr Crepe,144  Church St,"Burlington, VT 05401"
5361,714588736,Pizzeria Caldera,20 W Broadway Ave,"Jackson, WY 83001"
5362,714590035,Panda Express,3264  Gateway St,"Springfield, OR"
5363,714594794,Chengs Garden Chinese Restaurant,3708  Merle Hay Rd,"Des Moines, IA 50310"
5364,714595514,China Garden Restaurant,1303  Wagner Ave,"Greenville, OH 45331"
5365,714597544,2 Goomba Pizza & Cafe,9660 N Kings Hwy,"Myrtle Beach, SC 29572"
5366,714597762,Fino Wok,419  Cross Creek Mall,"Fayetteville, NC 28303"
5367,714610215,Flowers by Karen,7718 W Wright St,"Rathdrum, ID 83858"
5368,714616096,Dickies Bbq Pit,2519  Montana Ave,"Billings, MT 59101"
5369,714619333,Courtyard Grub & Pub,142 N Main St,"Marion, OH 43302"
5370,714622678,84 Seafood,4254 E Oglethorpe Hwy,"Hinesville, GA 31313"
5371,714623717,Uncles C's Bbq Llc,116 W Broad St,"Statesville, NC 28677"
5372,714624346,Carini's Grill,1524 E Market St,"Greensboro, NC 27401"
5373,714628822,BLU On The Water,20  Water St,"East Greenwich, RI 02818"
5374,714636564,Reunion On The Square,106 N Trinity St,"Decatur, TX 76234"
5375,714641193,Hwy 12 Caffe,500 N Front St,"Townsend, MT 59644"
5376,714650381,Pei Wei,"1560 West McEwen Drive, Suite 160","Franklin, TN 37067"
5377,714655633,American Wings And Seafood,1145  Ralph David Abernathy Blvd SW,"Atlanta, GA 30310"
5378,714660149,Ovo Inc,7313  Baltimore Ave,"College Park, MD 20740"
5379,714661457,Billys Seafood & Ribs,1825  Chew St,"Allentown, PA 18104"
5380,714673510,Thai Kitchen,752 E 17th St,"Idaho Falls, ID 83404"
5381,714683410,Panda Express,2004  Crossings Cir,"Spring Hill, TN 37174"
5382,714700509,The Corner Bar,1625 N 5th St,"Coeur D Alene, ID 83814"
5383,714701442,Grab N Go Grill,1452  Sheridan Ave,"Cody, WY 82414"
5384,714730870,123 Food Delivery,201 E Army Trail Rd,"Bloomingdale, IL 60108"
5385,714731616,Philly West,134 W Broadway St,"Missoula, MT 59802"
5386,714731621,Pagoda Chinese Food,"725 W Alder St, Ste 30","Missoula, MT 59802"
5387,714732652,Hawaii Fire Grill,408  1st Ave E,"Williston, ND 58801"
5388,714746419,Wagner's Meat-Deli & Bakery Dept,257 E 4th St,"Minster, OH 45865"
5389,714751961,Subway,2065  Us Highway 23  N,"Delaware, OH 43015"
5390,714771739,Papajacks Restaurant,175 E First St,"Stedman, NC 28391"
5391,714774154,Jimmys Famous Hot Dogs,1039 N Madison Blvd,"Roxboro, NC 27573"
5392,714806450,MANIFESTO,"21 E State St, Ste C","Columbus, OH 43215"
5393,714807916,The Legacy Cyber Cafe,1140  Lee Blvd,"Lehigh Acres, FL 33936"
5394,714808584,Chipotle Mexican Grill,"3101  Pga Blvd, Ste L219","Palm Beach Gardens, FL 33410"
5395,714810239,Marco's Pizza,200 E Front St,"Statesville, NC 28677"
5396,714812585,Arby's,3710 Easton Nazareth Hwy,"Easton, PA 18045"
5397,714812990,Rocco's Submarine,345  Main St,"Johnstown, PA 15901"
5398,714813417,Mitsuba Sushi Bar & Grill,1790  Black River Blvd N,"Rome, NY 13440"
5399,714829893,Chinese Restaurant,"5751  Old Hickory Blvd, Ste 109","Hermitage, TN 37076"
5400,714832507,2morrows Buffet,112  Fleming St,"Laurens, SC 29360"
5401,714836529,Scatton Seafood,720 E 3rd St,"Hazleton, PA 18201"
5402,714845343,Subway,109  Van Buren St,"Anaconda, MT"
5403,714851032,Little Caesars Pizza,910 N Madison Blvd,"Roxboro, NC 27573"
5404,714860574,Meals On Wheels,895 W 12th St,"Juneau, AK"
5405,714885298,Chipotle Mexican Grill,369 W Esplanade Dr,"Oxnard, CA 93036"
5406,714909173,Panda Express,2931 N Scottsdale Rd,"Scottsdale, AZ 85251"
5407,714914512,Fireflour Pizza,111 N 5th St,"Bismarck, ND 58501"
5408,714928041,Burger King,212  Allegheny Blvd,"Brookville, PA 15825"
5409,714936655,Chop and Wok,10425 N Scottsdale Rd,"Paradise Valley, AZ 85253"
5410,714936763,Basila's Mediterranean Steak & Seafood,2275  Santa Clara Dr,"Santa Clara, UT 84765"
5411,714949945,Exit 45 Restaurant & Bakery,2100  County Road B,"Menomonie, WI 54751"
5412,714950784,Double B's,7420 W Greenfield Ave,"Milwaukee, WI 53214"
5413,714952106,Java Too,6319 E M 115,"Cadillac, MI 49601"
5414,714965123,1 South Street Corporatio,526 S Front St,"Philadelphia, PA 19147"
5415,714972281,3 Bouys Seafood,111  Cumberland Ave,"Portland, ME 04101"
5416,714975141,Big D's Downtown Dive,505 N Main St,"Roswell, NM 88201"
5417,714976464,Los Compadres,216  Main St,"Williston, ND 58801"
5418,714979871,Ivy Noodles,7313  Baltimore Ave,"College Park, MD 20740"
5419,715000854,Grubbs Grill DC,1672  Rock Cliff Rd,"Bedford, VA 24523"
5420,715028271,Subway,604  Highway 12  W,"Bowman, ND"
5421,715030533,Firebirds Wood Fired Grill,15100  Potomac Town Pl,"Woodbridge, VA 22191"
5422,715062912,Logan's Roadhouse,2301 W Hundred Road,"Chester, VA 23831"
5423,715080385,Travelers Rest,1315 N Highway 25,"Travelers Rest, SC 29690"
5424,715081400,Taco Kidd,3709 E Johnson Ave,"Jonesboro, AR 72401"
5425,715151184,Mandy's Fish and Chips 2,6044 S 16th St,"Phoenix, AZ 85042"
5426,715153704,2 Chix Pickin,6143  Saint Andrews Rd,"Columbia, SC 29212"
5427,715160454,8 Street Live Fish Cusine,3100 W 8th St,"Los Angeles, CA 90005"
5428,715161642,Casa Burittos,414  Main St,"Liberty, TX 77575"
5429,715164146,China Express,1001  4th St SE,"Stanley, ND 58784"
5430,715170541,Adv Tax Services,2397  Columbia Dr,"Decatur, GA 30032"
5431,715170883,K-Town Subs,104 E Church St,"Kershaw, SC 29067"
5432,715186551,Tutti Frutti,121  Business Loop W,"Jamestown, ND 58401"
5433,715187522,Biggby Coffee,210 S Mission St,"Mount Pleasant, MI"
5434,715188091,Einstein Bros Bagels,15 E Market St,"Indianapolis, IN"
5435,715190221,Plant City Seafood,807 S Maryland Ave,"Plant City, FL 33563"
5436,715193438,Labella Pizzeria,1721  Race St,"Cambridge, MD 21613"
5437,715194644,City Tavern,21  Ridge St,"Glens Falls, NY 12801"
5438,715200487,La Chalupa Mexican Restaurant,317 N Center Ave,"Hardin, MT 59034"
5439,715200822,China Palace Restaurant,3633  Eastern Ave SE,"Grand Rapids, MI 49508"
5440,715264789,Subway,1601  Wiley Lewis Rd,"Greensboro, NC 27406"
5441,715334319,Le Peep,350  Pine St,"Beaumont, TX 77701"
5442,715339440,Julies Broadway Cafe & Bakery,16  Broadway,"Kissimmee, FL 34741"
5443,715340876,The Junction,348 Depot St,"Asheville, NC 28801"
5444,715375764,'Bout Time II,6607 N I H 35,"Austin, TX 78752"
5445,715379833,Eichs Cafe,326  Chicago Rd,"Paw Paw, IL 61353"
5446,715390555,Hometown Buffet,7712 SW 32nd Ln,"Jasper, FL 32052"
5447,715412828,Blue Sky Internet Cafe,227 N Winter St,"Adrian, MI 49221"
5448,715420663,Veranda Ristorante,1358  Sycamore Sq,"Midlothian, VA 23113"
5449,715432140,Postfalls Coffee Co.,621 N Spokane St,"Post Falls, ID 83854"
5450,715439158,Village Cafe,114 W Comanche Ave,"Shabbona, IL 60550"
5451,715449932,Diane's Court St Cafe,110  Court St,"Statesville, NC 28677"
5452,715453866,Panaderia Y Taqueria Modelos,835 W Cypress St,"Kennett Square, PA 19348"
